run,cores,variant,location,load,query,count,mean_ms,p50_ms,p90_ms,p95_ms,p99_ms
ResultsRun5,2,sev,remote,medium,LdbcShortQuery3PersonFriends,25,57.8,61,65,67,103
ResultsRun5,2,sev,remote,medium,LdbcShortQuery4MessageContent,24,55.75,61,65,66,88
ResultsRun5,2,sev,remote,medium,LdbcShortQuery5MessageCreator,24,56.291666666666664,61,66,88,104
ResultsRun5,2,sev,remote,medium,LdbcShortQuery6MessageForum,24,52.041666666666664,61,64,65,66
ResultsRun5,2,sev,remote,medium,LdbcShortQuery7MessageReplies,23,59.0,62,88,89,98
ResultsRun5,2,sev,remote,medium,LdbcUpdate2AddPostLike,5,56.8,63,68,68,68
ResultsRun5,2,sev,remote,medium,LdbcUpdate3AddCommentLike,4,53.25,45,64,64,64
ResultsRun5,2,sev,remote,medium,LdbcUpdate4AddForum,2,108.0,52,164,164,164
ResultsRun5,2,sev,remote,medium,LdbcUpdate5AddForumMembership,24,58.833333333333336,62,66,66,72
ResultsRun5,2,sev,remote,medium,LdbcUpdate6AddPost,22,66.72727272727273,61,71,102,230
ResultsRun5,2,sev,remote,medium,LdbcUpdate7AddComment,10,60.7,49,75,113,113
ResultsRun5,2,sev,remote,medium,LdbcUpdate8AddFriendship,1,127.0,127,127,127,127
ResultsRun5,2,sev,remote,high,LdbcQuery1,2,376.5,207,546,546,546
ResultsRun5,2,sev,remote,high,LdbcQuery10,2,702.5,683,722,722,722
ResultsRun5,2,sev,remote,high,LdbcQuery11,4,152.75,113,241,241,241
ResultsRun5,2,sev,remote,high,LdbcQuery12,2,856.0,450,1262,1262,1262
ResultsRun5,2,sev,remote,high,LdbcQuery13,4,73.5,66,106,106,106
ResultsRun5,2,sev,remote,high,LdbcQuery14,1,2450.0,2450,2450,2450,2450
ResultsRun5,2,sev,remote,high,LdbcQuery2,1,127.0,127,127,127,127
ResultsRun5,2,sev,remote,high,LdbcQuery3,1,2720.0,2720,2720,2720,2720
ResultsRun5,2,sev,remote,high,LdbcQuery4,1,138.0,138,138,138,138
ResultsRun5,2,sev,remote,high,LdbcQuery5,1,1501.0,1501,1501,1501,1501
ResultsRun5,2,sev,remote,high,LdbcQuery7,1,266.0,266,266,266,266
ResultsRun5,2,sev,remote,high,LdbcQuery8,2,185.5,36,335,335,335
ResultsRun5,2,sev,remote,high,LdbcShortQuery1PersonProfile,26,53.38461538461539,62,68,68,74
ResultsRun5,2,sev,remote,high,LdbcShortQuery2PersonPosts,26,61.26923076923077,52,95,105,109
ResultsRun5,2,sev,remote,high,LdbcShortQuery3PersonFriends,26,55.42307692307692,58,68,68,71
ResultsRun5,2,sev,remote,high,LdbcShortQuery4MessageContent,24,62.75,63,96,106,108
ResultsRun5,2,sev,remote,high,LdbcShortQuery5MessageCreator,24,56.416666666666664,62,67,70,117
ResultsRun5,2,sev,remote,high,LdbcShortQuery6MessageForum,24,57.333333333333336,63,68,70,91
ResultsRun5,2,sev,remote,high,LdbcShortQuery7MessageReplies,23,54.73913043478261,63,67,68,69
ResultsRun5,2,sev,remote,high,LdbcUpdate2AddPostLike,5,73.2,66,105,105,105
ResultsRun5,2,sev,remote,high,LdbcUpdate3AddCommentLike,4,62.5,64,67,67,67
ResultsRun5,2,sev,remote,high,LdbcUpdate4AddForum,2,140.0,62,218,218,218
ResultsRun5,2,sev,remote,high,LdbcUpdate5AddForumMembership,24,62.416666666666664,65,68,69,71
ResultsRun5,2,sev,remote,high,LdbcUpdate6AddPost,22,70.77272727272727,55,77,80,328
ResultsRun5,2,sev,remote,high,LdbcUpdate7AddComment,10,70.5,66,81,98,98
ResultsRun5,2,sev,remote,high,LdbcUpdate8AddFriendship,1,145.0,145,145,145,145
ResultsRun5,4,baseline,local,low,LdbcQuery1,25,28.96,30,59,63,64
ResultsRun5,4,baseline,local,low,LdbcQuery10,22,243.0,243,282,288,311
ResultsRun5,4,baseline,local,low,LdbcQuery11,41,22.26829268292683,22,31,34,62
ResultsRun5,4,baseline,local,low,LdbcQuery12,15,243.46666666666667,248,274,274,276
ResultsRun5,4,baseline,local,low,LdbcQuery13,35,2.942857142857143,3,4,5,5
ResultsRun5,4,baseline,local,low,LdbcQuery14,13,386.0,355,774,774,852
ResultsRun5,4,baseline,local,low,LdbcQuery2,18,41.611111111111114,21,37,50,348
ResultsRun5,4,baseline,local,low,LdbcQuery3,10,1502.4,1494,1585,1618,1618
ResultsRun5,4,baseline,local,low,LdbcQuery4,19,16.157894736842106,16,20,21,22
ResultsRun5,4,baseline,local,low,LdbcQuery5,11,1079.090909090909,1150,1414,1414,1511
ResultsRun5,4,baseline,local,low,LdbcQuery6,5,1171.6,1145,1284,1284,1284
ResultsRun5,4,baseline,local,low,LdbcQuery7,8,34.875,29,52,66,66
ResultsRun5,4,baseline,local,low,LdbcQuery8,15,4.0,3,6,6,16
ResultsRun5,4,baseline,local,low,LdbcQuery9,4,1776.25,1778,1835,1835,1835
ResultsRun5,4,baseline,local,low,LdbcShortQuery1PersonProfile,287,1.0766550522648084,1,1,2,3
ResultsRun5,4,baseline,local,low,LdbcShortQuery2PersonPosts,287,2.7142857142857144,2,5,7,15
ResultsRun5,4,baseline,local,low,LdbcShortQuery3PersonFriends,287,1.7630662020905923,1,3,5,6
ResultsRun5,4,baseline,local,low,LdbcShortQuery4MessageContent,287,1.1428571428571428,1,2,2,5
ResultsRun5,4,baseline,local,low,LdbcShortQuery5MessageCreator,287,1.0313588850174216,1,1,1,3
ResultsRun5,4,baseline,local,low,LdbcShortQuery6MessageForum,287,1.0731707317073171,1,1,1,3
ResultsRun5,4,baseline,local,low,LdbcShortQuery7MessageReplies,287,1.1289198606271778,1,1,2,2
ResultsRun5,4,baseline,local,low,LdbcUpdate2AddPostLike,88,3.5113636363636362,3,4,5,6
ResultsRun5,4,baseline,local,low,LdbcUpdate3AddCommentLike,121,3.2975206611570247,3,4,4,4
ResultsRun5,4,baseline,local,low,LdbcUpdate4AddForum,7,4.571428571428571,5,5,6,6
ResultsRun5,4,baseline,local,low,LdbcUpdate5AddForumMembership,297,3.3804713804713806,3,4,4,5
ResultsRun5,4,baseline,local,low,LdbcUpdate6AddPost,59,4.372881355932203,4,5,6,7
ResultsRun5,4,baseline,local,low,LdbcUpdate7AddComment,94,4.5638297872340425,4,6,6,7
ResultsRun5,4,baseline,local,low,LdbcUpdate8AddFriendship,12,3.5,3,4,4,5
ResultsRun5,4,baseline,local,medium,LdbcQuery1,25,65.44,67,137,141,159
ResultsRun5,4,baseline,local,medium,LdbcQuery10,22,489.3636363636364,470,624,625,640
ResultsRun5,4,baseline,local,medium,LdbcQuery11,41,46.90243902439025,41,84,91,107
ResultsRun5,4,baseline,local,medium,LdbcQuery12,15,498.93333333333334,489,572,572,641
ResultsRun5,4,baseline,local,medium,LdbcQuery13,35,4.8,5,9,9,14
ResultsRun5,4,baseline,local,medium,LdbcQuery14,13,875.4615384615385,861,1755,1755,2050
ResultsRun5,4,baseline,local,medium,LdbcQuery2,18,86.38888888888889,38,79,110,761
ResultsRun5,4,baseline,local,medium,LdbcQuery3,10,3181.0,3248,3581,4053,4053
ResultsRun5,4,baseline,local,medium,LdbcQuery4,19,30.473684210526315,31,47,49,54
ResultsRun5,4,baseline,local,medium,LdbcQuery5,11,2307.909090909091,2308,3141,3141,3438
ResultsRun5,4,baseline,local,medium,LdbcQuery6,5,2399.6,2397,2523,2523,2523
ResultsRun5,4,baseline,local,medium,LdbcQuery7,8,63.875,59,81,99,99
ResultsRun5,4,baseline,local,medium,LdbcQuery8,15,4.133333333333334,3,12,12,13
ResultsRun5,4,baseline,local,medium,LdbcQuery9,4,3662.0,3629,3882,3882,3882
ResultsRun5,4,baseline,local,medium,LdbcShortQuery1PersonProfile,289,2.069204152249135,1,4,5,8
ResultsRun5,4,baseline,local,medium,LdbcShortQuery2PersonPosts,289,5.660899653979238,4,11,18,32
ResultsRun5,4,baseline,local,medium,LdbcShortQuery3PersonFriends,289,3.5259515570934257,2,7,11,15
ResultsRun5,4,baseline,local,medium,LdbcShortQuery4MessageContent,299,1.9732441471571907,1,4,5,8
ResultsRun5,4,baseline,local,medium,LdbcShortQuery5MessageCreator,299,1.7123745819397993,1,3,4,6
ResultsRun5,4,baseline,local,medium,LdbcShortQuery6MessageForum,299,1.8026755852842808,1,3,4,9
ResultsRun5,4,baseline,local,medium,LdbcShortQuery7MessageReplies,299,2.157190635451505,1,4,6,9
ResultsRun5,4,baseline,local,medium,LdbcUpdate2AddPostLike,88,6.3522727272727275,6,9,10,15
ResultsRun5,4,baseline,local,medium,LdbcUpdate3AddCommentLike,121,6.231404958677686,6,9,11,15
ResultsRun5,4,baseline,local,medium,LdbcUpdate4AddForum,7,10.285714285714286,8,16,18,18
ResultsRun5,4,baseline,local,medium,LdbcUpdate5AddForumMembership,297,6.69023569023569,6,10,14,21
ResultsRun5,4,baseline,local,medium,LdbcUpdate6AddPost,59,8.084745762711865,6,17,18,20
ResultsRun5,4,baseline,local,medium,LdbcUpdate7AddComment,94,9.361702127659575,9,14,16,20
ResultsRun5,4,baseline,local,medium,LdbcUpdate8AddFriendship,12,7.75,6,13,13,16
ResultsRun5,4,baseline,local,high,LdbcQuery1,25,60.84,59,123,131,199
ResultsRun5,4,baseline,local,high,LdbcQuery10,22,502.54545454545456,489,578,628,741
ResultsRun5,4,baseline,local,high,LdbcQuery11,41,46.09756097560975,42,76,89,91
ResultsRun5,4,baseline,local,high,LdbcQuery12,15,491.73333333333335,461,564,564,811
ResultsRun5,4,baseline,local,high,LdbcQuery13,35,4.6,4,9,11,15
ResultsRun5,4,baseline,local,high,LdbcQuery14,13,944.0769230769231,852,1584,1584,3230
ResultsRun5,4,baseline,local,high,LdbcQuery2,18,83.77777777777777,38,92,118,708
ResultsRun5,4,baseline,local,high,LdbcQuery3,10,3179.2,3014,3517,4883,4883
ResultsRun5,4,baseline,local,high,LdbcQuery4,19,31.842105263157894,26,63,64,64
ResultsRun5,4,baseline,local,high,LdbcQuery5,11,2376.181818181818,2355,3370,3370,4082
ResultsRun5,4,baseline,local,high,LdbcQuery6,5,2831.0,2413,4727,4727,4727
ResultsRun5,4,baseline,local,high,LdbcQuery7,8,83.625,57,84,277,277
ResultsRun5,4,baseline,local,high,LdbcQuery8,15,3.3333333333333335,2,7,7,12
ResultsRun5,4,baseline,local,high,LdbcQuery9,4,3482.0,3425,3679,3679,3679
ResultsRun5,4,baseline,local,high,LdbcShortQuery1PersonProfile,290,1.8724137931034484,1,4,5,7
ResultsRun5,4,baseline,local,high,LdbcShortQuery2PersonPosts,290,5.893103448275862,4,10,16,42
ResultsRun5,4,baseline,local,high,LdbcShortQuery3PersonFriends,290,3.5413793103448277,2,7,12,24
ResultsRun5,4,baseline,local,high,LdbcShortQuery4MessageContent,288,2.25,1,5,6,11
ResultsRun5,4,baseline,local,high,LdbcShortQuery5MessageCreator,288,1.84375,1,3,4,7
ResultsRun5,4,baseline,local,high,LdbcShortQuery6MessageForum,288,1.8333333333333333,1,4,4,7
ResultsRun5,4,baseline,local,high,LdbcShortQuery7MessageReplies,288,1.9270833333333333,1,4,4,6
ResultsRun5,4,baseline,local,high,LdbcUpdate2AddPostLike,88,5.8522727272727275,5,9,10,12
ResultsRun5,4,baseline,local,high,LdbcUpdate3AddCommentLike,121,5.68595041322314,5,9,10,16
ResultsRun5,4,baseline,local,high,LdbcUpdate4AddForum,7,9.571428571428571,7,14,18,18
ResultsRun5,4,baseline,local,high,LdbcUpdate5AddForumMembership,297,5.98989898989899,5,10,11,16
ResultsRun5,4,baseline,local,high,LdbcUpdate6AddPost,59,9.694915254237289,8,15,19,24
ResultsRun5,4,baseline,local,high,LdbcUpdate7AddComment,94,8.74468085106383,8,13,14,20
ResultsRun5,4,baseline,local,high,LdbcUpdate8AddFriendship,12,8.083333333333334,6,11,11,22
ResultsRun5,4,baseline,remote,low,LdbcQuery1,2,138.5,111,166,166,166
ResultsRun5,4,baseline,remote,low,LdbcQuery10,2,465.0,333,597,597,597
ResultsRun5,4,baseline,remote,low,LdbcQuery11,4,61.75,58,76,76,76
ResultsRun5,4,baseline,remote,low,LdbcQuery12,2,521.5,374,669,669,669
ResultsRun5,4,baseline,remote,low,LdbcQuery13,4,56.25,43,97,97,97
ResultsRun5,4,baseline,remote,low,LdbcQuery14,1,820.0,820,820,820,820
ResultsRun5,4,baseline,remote,low,LdbcQuery2,1,99.0,99,99,99,99
ResultsRun5,4,baseline,remote,low,LdbcQuery3,1,1787.0,1787,1787,1787,1787
ResultsRun5,4,baseline,remote,low,LdbcQuery4,1,77.0,77,77,77,77
ResultsRun5,4,baseline,remote,low,LdbcQuery5,1,657.0,657,657,657,657
ResultsRun5,4,baseline,remote,low,LdbcQuery7,1,240.0,240,240,240,240
ResultsRun5,4,baseline,remote,low,LdbcQuery8,2,93.5,34,153,153,153
ResultsRun5,4,baseline,remote,low,LdbcShortQuery1PersonProfile,23,48.21739130434783,35,87,88,100
ResultsRun5,4,baseline,remote,low,LdbcShortQuery2PersonPosts,23,52.08695652173913,43,90,110,112
ResultsRun5,4,baseline,remote,low,LdbcShortQuery3PersonFriends,23,41.47826086956522,36,61,62,67
ResultsRun5,4,baseline,remote,low,LdbcShortQuery4MessageContent,25,45.16,35,63,99,102
ResultsRun5,4,baseline,remote,low,LdbcShortQuery5MessageCreator,25,42.8,35,63,64,91
ResultsRun5,4,baseline,remote,low,LdbcShortQuery6MessageForum,25,43.64,35,71,88,99
ResultsRun5,4,baseline,remote,low,LdbcShortQuery7MessageReplies,24,47.75,35,90,100,104
ResultsRun5,4,baseline,remote,low,LdbcUpdate2AddPostLike,5,42.0,39,50,50,50
ResultsRun5,4,baseline,remote,low,LdbcUpdate3AddCommentLike,4,42.0,40,50,50,50
ResultsRun5,4,baseline,remote,low,LdbcUpdate4AddForum,2,81.5,62,101,101,101
ResultsRun5,4,baseline,remote,low,LdbcUpdate5AddForumMembership,24,41.541666666666664,38,53,66,70
ResultsRun5,4,baseline,remote,low,LdbcUpdate6AddPost,22,57.72727272727273,60,66,105,134
ResultsRun5,4,baseline,remote,low,LdbcUpdate7AddComment,10,51.1,44,66,67,67
ResultsRun5,4,baseline,remote,low,LdbcUpdate8AddFriendship,1,83.0,83,83,83,83
ResultsRun5,4,baseline,remote,medium,LdbcQuery1,2,283.0,149,417,417,417
ResultsRun5,4,baseline,remote,medium,LdbcQuery10,2,858.5,796,921,921,921
ResultsRun5,4,baseline,remote,medium,LdbcQuery11,4,111.25,82,153,153,153
ResultsRun5,4,baseline,remote,medium,LdbcQuery12,2,959.5,769,1150,1150,1150
ResultsRun5,4,baseline,remote,medium,LdbcQuery13,4,64.25,63,66,66,66
ResultsRun5,4,baseline,remote,medium,LdbcQuery14,1,1909.0,1909,1909,1909,1909
ResultsRun5,4,baseline,remote,medium,LdbcQuery2,1,173.0,173,173,173,173
ResultsRun5,4,baseline,remote,medium,LdbcQuery3,1,3054.0,3054,3054,3054,3054
ResultsRun5,4,baseline,remote,medium,LdbcQuery4,1,118.0,118,118,118,118
ResultsRun5,4,baseline,remote,medium,LdbcQuery5,1,1435.0,1435,1435,1435,1435
ResultsRun5,4,baseline,remote,medium,LdbcQuery7,1,394.0,394,394,394,394
ResultsRun5,4,baseline,remote,medium,LdbcQuery8,2,116.5,64,169,169,169
ResultsRun5,4,baseline,remote,medium,LdbcShortQuery1PersonProfile,26,62.0,65,69,70,72
ResultsRun5,4,baseline,remote,medium,LdbcShortQuery2PersonPosts,26,68.26923076923077,65,83,89,104
ResultsRun5,4,baseline,remote,medium,LdbcShortQuery3PersonFriends,26,65.1923076923077,65,70,80,84
ResultsRun5,4,baseline,remote,medium,LdbcShortQuery4MessageContent,24,61.875,64,68,69,69
ResultsRun5,4,baseline,remote,medium,LdbcShortQuery5MessageCreator,24,61.708333333333336,64,67,68,71
ResultsRun5,4,baseline,remote,medium,LdbcShortQuery6MessageForum,24,64.5,65,69,77,102
ResultsRun5,4,baseline,remote,medium,LdbcShortQuery7MessageReplies,23,61.08695652173913,63,67,68,87
ResultsRun5,4,baseline,remote,medium,LdbcUpdate2AddPostLike,5,61.0,65,68,68,68
ResultsRun5,4,baseline,remote,medium,LdbcUpdate3AddCommentLike,4,59.5,65,66,66,66
ResultsRun5,4,baseline,remote,medium,LdbcUpdate4AddForum,2,118.0,66,170,170,170
ResultsRun5,4,baseline,remote,medium,LdbcUpdate5AddForumMembership,24,64.41666666666667,65,69,71,85
ResultsRun5,4,baseline,remote,medium,LdbcUpdate6AddPost,22,74.31818181818181,65,82,91,231
ResultsRun5,4,baseline,remote,medium,LdbcUpdate7AddComment,10,72.2,69,87,115,115
ResultsRun5,4,baseline,remote,medium,LdbcUpdate8AddFriendship,1,115.0,115,115,115,115
ResultsRun5,4,baseline,remote,high,LdbcQuery1,2,370.5,223,518,518,518
ResultsRun5,4,baseline,remote,high,LdbcQuery10,2,722.5,662,783,783,783
ResultsRun5,4,baseline,remote,high,LdbcQuery11,4,167.0,136,228,228,228
ResultsRun5,4,baseline,remote,high,LdbcQuery12,2,1011.5,679,1344,1344,1344
ResultsRun5,4,baseline,remote,high,LdbcQuery13,4,64.75,63,68,68,68
ResultsRun5,4,baseline,remote,high,LdbcQuery14,1,2236.0,2236,2236,2236,2236
ResultsRun5,4,baseline,remote,high,LdbcQuery2,1,156.0,156,156,156,156
ResultsRun5,4,baseline,remote,high,LdbcQuery3,1,2953.0,2953,2953,2953,2953
ResultsRun5,4,baseline,remote,high,LdbcQuery4,1,127.0,127,127,127,127
ResultsRun5,4,baseline,remote,high,LdbcQuery5,1,1596.0,1596,1596,1596,1596
ResultsRun5,4,baseline,remote,high,LdbcQuery7,1,420.0,420,420,420,420
ResultsRun5,4,baseline,remote,high,LdbcQuery8,2,173.0,66,280,280,280
ResultsRun5,4,baseline,remote,high,LdbcShortQuery1PersonProfile,23,60.52173913043478,62,65,66,68
ResultsRun5,4,baseline,remote,high,LdbcShortQuery2PersonPosts,23,69.34782608695652,65,82,98,103
ResultsRun5,4,baseline,remote,high,LdbcShortQuery3PersonFriends,23,60.130434782608695,62,66,66,87
ResultsRun5,4,baseline,remote,high,LdbcShortQuery4MessageContent,21,58.285714285714285,62,64,65,71
ResultsRun5,4,baseline,remote,high,LdbcShortQuery5MessageCreator,21,60.0,62,65,65,70
ResultsRun5,4,baseline,remote,high,LdbcShortQuery6MessageForum,21,61.714285714285715,63,66,67,67
ResultsRun5,4,baseline,remote,high,LdbcShortQuery7MessageReplies,21,60.04761904761905,62,65,65,68
ResultsRun5,4,baseline,remote,high,LdbcUpdate2AddPostLike,5,66.6,63,82,82,82
ResultsRun5,4,baseline,remote,high,LdbcUpdate3AddCommentLike,4,57.5,56,64,64,64
ResultsRun5,4,baseline,remote,high,LdbcUpdate4AddForum,2,130.5,74,187,187,187
ResultsRun5,4,baseline,remote,high,LdbcUpdate5AddForumMembership,24,63.458333333333336,63,67,69,75
ResultsRun5,4,baseline,remote,high,LdbcUpdate6AddPost,22,72.95454545454545,64,78,79,232
ResultsRun5,4,baseline,remote,high,LdbcUpdate7AddComment,10,66.7,63,81,81,81
ResultsRun5,4,baseline,remote,high,LdbcUpdate8AddFriendship,1,95.0,95,95,95,95
ResultsRun5,4,sev,local,low,LdbcQuery1,25,28.48,30,54,58,83
ResultsRun5,4,sev,local,low,LdbcQuery10,22,246.5,244,281,292,295
ResultsRun5,4,sev,local,low,LdbcQuery11,41,21.609756097560975,21,31,32,38
ResultsRun5,4,sev,local,low,LdbcQuery12,15,225.46666666666667,224,249,249,302
ResultsRun5,4,sev,local,low,LdbcQuery13,35,3.085714285714286,3,4,4,6
ResultsRun5,4,sev,local,low,LdbcQuery14,13,361.38461538461536,336,734,734,789
ResultsRun5,4,sev,local,low,LdbcQuery2,18,39.166666666666664,19,35,43,323
ResultsRun5,4,sev,local,low,LdbcQuery3,10,1437.3,1445,1506,1515,1515
ResultsRun5,4,sev,local,low,LdbcQuery4,19,18.31578947368421,18,25,25,29
ResultsRun5,4,sev,local,low,LdbcQuery5,11,1095.2727272727273,1242,1397,1397,1493
ResultsRun5,4,sev,local,low,LdbcQuery6,5,1162.2,1115,1284,1284,1284
ResultsRun5,4,sev,local,low,LdbcQuery7,8,34.25,33,46,56,56
ResultsRun5,4,sev,local,low,LdbcQuery8,15,3.3333333333333335,3,5,5,7
ResultsRun5,4,sev,local,low,LdbcQuery9,4,1664.0,1638,1699,1699,1699
ResultsRun5,4,sev,local,low,LdbcShortQuery1PersonProfile,287,1.4355400696864111,1,2,2,3
ResultsRun5,4,sev,local,low,LdbcShortQuery2PersonPosts,287,3.3728222996515678,3,5,8,15
ResultsRun5,4,sev,local,low,LdbcShortQuery3PersonFriends,287,2.1393728222996518,2,4,4,6
ResultsRun5,4,sev,local,low,LdbcShortQuery4MessageContent,287,1.4843205574912892,1,2,2,3
ResultsRun5,4,sev,local,low,LdbcShortQuery5MessageCreator,287,1.3832752613240418,1,2,2,4
ResultsRun5,4,sev,local,low,LdbcShortQuery6MessageForum,287,1.3379790940766552,1,2,2,3
ResultsRun5,4,sev,local,low,LdbcShortQuery7MessageReplies,287,1.5749128919860627,1,2,2,3
ResultsRun5,4,sev,local,low,LdbcUpdate2AddPostLike,88,3.897727272727273,4,5,5,6
ResultsRun5,4,sev,local,low,LdbcUpdate3AddCommentLike,121,3.71900826446281,4,5,5,6
ResultsRun5,4,sev,local,low,LdbcUpdate4AddForum,7,5.285714285714286,6,6,6,6
ResultsRun5,4,sev,local,low,LdbcUpdate5AddForumMembership,297,3.808080808080808,4,5,5,6
ResultsRun5,4,sev,local,low,LdbcUpdate6AddPost,59,4.47457627118644,4,6,7,7
ResultsRun5,4,sev,local,low,LdbcUpdate7AddComment,94,5.01063829787234,5,6,7,8
ResultsRun5,4,sev,local,low,LdbcUpdate8AddFriendship,12,4.083333333333333,4,4,4,6
ResultsRun5,4,sev,local,medium,LdbcQuery1,25,61.96,60,125,143,152
ResultsRun5,4,sev,local,medium,LdbcQuery10,22,487.27272727272725,469,582,602,611
ResultsRun5,4,sev,local,medium,LdbcQuery11,41,46.65853658536585,42,74,82,91
ResultsRun5,4,sev,local,medium,LdbcQuery12,15,489.3333333333333,476,549,549,623
ResultsRun5,4,sev,local,medium,LdbcQuery13,35,5.142857142857143,5,9,10,13
ResultsRun5,4,sev,local,medium,LdbcQuery14,13,801.1538461538462,793,1483,1483,1915
ResultsRun5,4,sev,local,medium,LdbcQuery2,18,78.38888888888889,38,68,79,673
ResultsRun5,4,sev,local,medium,LdbcQuery3,10,3125.1,3183,3532,3696,3696
ResultsRun5,4,sev,local,medium,LdbcQuery4,19,27.157894736842106,26,44,50,50
ResultsRun5,4,sev,local,medium,LdbcQuery5,11,2203.909090909091,2255,2968,2968,3096
ResultsRun5,4,sev,local,medium,LdbcQuery6,5,2397.0,2293,2801,2801,2801
ResultsRun5,4,sev,local,medium,LdbcQuery7,8,69.625,60,74,156,156
ResultsRun5,4,sev,local,medium,LdbcQuery8,15,4.466666666666667,2,14,14,15
ResultsRun5,4,sev,local,medium,LdbcQuery9,4,3683.5,3662,3771,3771,3771
ResultsRun5,4,sev,local,medium,LdbcShortQuery1PersonProfile,286,2.402097902097902,2,4,6,12
ResultsRun5,4,sev,local,medium,LdbcShortQuery2PersonPosts,286,5.818181818181818,4,10,15,26
ResultsRun5,4,sev,local,medium,LdbcShortQuery3PersonFriends,286,3.493006993006993,3,7,8,14
ResultsRun5,4,sev,local,medium,LdbcShortQuery4MessageContent,288,2.3958333333333335,2,4,5,13
ResultsRun5,4,sev,local,medium,LdbcShortQuery5MessageCreator,288,2.2430555555555554,2,4,6,9
ResultsRun5,4,sev,local,medium,LdbcShortQuery6MessageForum,288,2.3680555555555554,2,4,5,14
ResultsRun5,4,sev,local,medium,LdbcShortQuery7MessageReplies,288,2.3819444444444446,2,4,6,8
ResultsRun5,4,sev,local,medium,LdbcUpdate2AddPostLike,88,7.181818181818182,6,11,13,20
ResultsRun5,4,sev,local,medium,LdbcUpdate3AddCommentLike,121,7.190082644628099,6,11,14,24
ResultsRun5,4,sev,local,medium,LdbcUpdate4AddForum,7,10.857142857142858,8,15,22,22
ResultsRun5,4,sev,local,medium,LdbcUpdate5AddForumMembership,297,6.609427609427609,6,10,13,21
ResultsRun5,4,sev,local,medium,LdbcUpdate6AddPost,59,7.169491525423729,6,11,12,18
ResultsRun5,4,sev,local,medium,LdbcUpdate7AddComment,94,9.617021276595745,9,15,18,25
ResultsRun5,4,sev,local,medium,LdbcUpdate8AddFriendship,12,7.333333333333333,7,10,10,15
ResultsRun5,4,sev,local,high,LdbcQuery1,25,57.76,60,96,138,251
ResultsRun5,4,sev,local,high,LdbcQuery10,22,461.3636363636364,457,582,635,767
ResultsRun5,4,sev,local,high,LdbcQuery11,41,42.09756097560975,39,54,67,138
ResultsRun5,4,sev,local,high,LdbcQuery12,15,501.93333333333334,481,586,586,811
ResultsRun5,4,sev,local,high,LdbcQuery13,35,4.257142857142857,4,7,8,12
ResultsRun5,4,sev,local,high,LdbcQuery14,13,835.1538461538462,684,1410,1410,2820
ResultsRun5,4,sev,local,high,LdbcQuery2,18,79.16666666666667,36,76,123,677
ResultsRun5,4,sev,local,high,LdbcQuery3,10,3075.0,2976,3321,5091,5091
ResultsRun5,4,sev,local,high,LdbcQuery4,19,27.789473684210527,26,45,50,59
ResultsRun5,4,sev,local,high,LdbcQuery5,11,2204.7272727272725,2057,3215,3215,3805
ResultsRun5,4,sev,local,high,LdbcQuery6,5,2410.2,2130,3606,3606,3606
ResultsRun5,4,sev,local,high,LdbcQuery7,8,73.625,47,76,205,205
ResultsRun5,4,sev,local,high,LdbcQuery8,15,3.8666666666666667,3,8,8,9
ResultsRun5,4,sev,local,high,LdbcQuery9,4,3339.0,3232,3610,3610,3610
ResultsRun5,4,sev,local,high,LdbcShortQuery1PersonProfile,296,1.9560810810810811,1,4,5,7
ResultsRun5,4,sev,local,high,LdbcShortQuery2PersonPosts,296,5.672297297297297,4,10,15,29
ResultsRun5,4,sev,local,high,LdbcShortQuery3PersonFriends,296,3.3074324324324325,2,6,9,19
ResultsRun5,4,sev,local,high,LdbcShortQuery4MessageContent,308,2.094155844155844,1,4,6,9
ResultsRun5,4,sev,local,high,LdbcShortQuery5MessageCreator,308,1.7922077922077921,1,3,5,8
ResultsRun5,4,sev,local,high,LdbcShortQuery6MessageForum,308,1.7889610389610389,1,3,4,6
ResultsRun5,4,sev,local,high,LdbcShortQuery7MessageReplies,308,2.211038961038961,2,4,5,11
ResultsRun5,4,sev,local,high,LdbcUpdate2AddPostLike,88,5.443181818181818,5,8,10,14
ResultsRun5,4,sev,local,high,LdbcUpdate3AddCommentLike,121,4.801652892561983,4,7,8,14
ResultsRun5,4,sev,local,high,LdbcUpdate4AddForum,7,15.428571428571429,7,8,73,73
ResultsRun5,4,sev,local,high,LdbcUpdate5AddForumMembership,297,5.734006734006734,5,10,11,18
ResultsRun5,4,sev,local,high,LdbcUpdate6AddPost,59,6.694915254237288,6,10,11,12
ResultsRun5,4,sev,local,high,LdbcUpdate7AddComment,94,9.180851063829786,8,16,19,31
ResultsRun5,4,sev,local,high,LdbcUpdate8AddFriendship,12,6.666666666666667,4,14,14,20
ResultsRun5,4,sev,remote,low,LdbcQuery1,2,150.0,119,181,181,181
ResultsRun5,4,sev,remote,low,LdbcQuery10,2,422.0,328,516,516,516
ResultsRun5,4,sev,remote,low,LdbcQuery11,4,60.75,56,72,72,72
ResultsRun5,4,sev,remote,low,LdbcQuery12,2,403.5,312,495,495,495
ResultsRun5,4,sev,remote,low,LdbcQuery13,4,53.0,38,93,93,93
ResultsRun5,4,sev,remote,low,LdbcQuery14,1,936.0,936,936,936,936
